2021-03-19 13:36:28.554  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.CharacterToPieceTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.555  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.CommonVariableTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.555  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.CurrencyShopTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.555  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.DailyMissionRewardTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.556  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.DailyMissionTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.556  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.DarkObeShopTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.556  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.EquipmentMaterialInfoTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.556  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.EquipmentOptionsInfoTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.556  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.EternalPassDailyMissionTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.557  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.EternalPassQuestMissionTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
